STATEFP,SCSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,NPR_AllDistricts_3.24.16_NCES_ID_ORIG,NPR_AllDistricts_3.24.16_District Name,NPR_AllDistricts_3.24.16_State Name,NPR_AllDistricts_3.24.16_City Name,NPR_AllDistricts_3.24.16_ENROLLMENT (Number of students enrolled in district):2013,NPR_AllDistricts_3.24.16_Raw per-pupil expenditures for district:2013,"NPR_AllDistricts_3.24.16_Per-pupil expenditures for district, adjusted by regional cost differences:2013",NPR_AllDistricts_3.24.16_color_bin_orig,NPR_AllDistricts_3.24.16_color_bin
06,,0601409,Bishop Unified School District,00,KG,12,G5420,,E,2487892116,8854528,+37.2918324,-118.1356131,,01409,601409,BISHOP UNIFIED SCHOOL DISTRICT,CA,BISHOP,1985,9580.35264483627,9943.77975676624,,bin2
06,,0626370,Mount Diablo Unified School District,00,KG,12,G5420,,E,323426211,13062509,+37.9599292,-121.9825760,,26370,626370,MT DIABLO UNIFIED SCHOOL DISTRICT,CA,CONCORD,32001,9056.56073247711,8601.70221394846,,bin2
06,,0612330,Elk Grove Unified School District,00,KG,12,G5420,,E,850256656,5006014,+38.4413328,-121.2711972,,12330,612330,ELK GROVE UNIFIED SCHOOL DISTRICT,CA,ELK GROVE,62137,8418.26930814169,9034.74669906759,,bin2
06,,0634620,San Juan Unified School District,00,KG,12,G5420,,E,196793769,2854505,+38.6486140,-121.3066981,,34620,634620,SAN JUAN UNIF SCH DIST,CA,CARMICHAEL,47752,8443.89763779528,9062.25181422427,,bin2
06,,0601421,Santa Paula Unified School District,00,KG,12,G5420,,E,74158422,937151,+34.3663531,-119.0729271,,01421,,,,,,,,,
06,,0636780,Sierra-Plumas Joint Unified School District,00,KG,12,G5420,,E,3781936266,29992989,+39.6238411,-120.3107973,,36780,636780,SIERRA PLUMAS JT UNIFIED SCH DIST,CA,SIERRAVILLE,379,14102.9023746702,22723.3692581323,,bin5
06,,0600033,Dos Palos-Oro Loma Joint Unified School District,00,KG,12,G5420,,E,954395314,4117421,+36.8424528,-120.6902072,,00033,600033,DOS PALOS ORO-LOMA JOINT UNIFIED,CA,DOS PALOS,2265,7467.10816777042,8306.15718225338,,bin2
06,,0616323,Gustine Unified School District,00,KG,12,G5420,,E,492774142,19837983,+37.1950410,-121.0216677,,16323,616323,GUSTINE UNIFIED SCHOOL DIST,CA,GUSTINE,1759,7978.96532120523,8875.52967234814,,bin2
06,,0600039,Delhi Unified School District,00,KG,12,G5420,,E,44314461,17212,+37.4202770,-120.7756334,,00039,600039,DELHI UNIFIED SCHOOL DISTRICT,CA,DELHI,2720,7959.19117647059,8853.53358623015,,bin2
06,,0607900,Center Joint Unified School District,00,KG,12,G5420,,E,53122657,0,+38.7412979,-121.4029721,,07900,607900,CENTER UNIFIED SCH DIST,CA,ANTELOPE,4791,7803.79878939679,8375.27795463865,,bin2
06,,0600036,Natomas Unified School District,00,KG,12,G5420,,E,95948245,2823304,+38.6670737,-121.5671691,,00036,600036,NATOMAS UNIFIED SCHOOL DIST,CA,SACRAMENTO,12454,7463.22466677373,8009.7632843987,,bin2
06,,0633840,Sacramento City Unified School District,00,KG,12,G5420,,E,174952844,4937983,+38.5266112,-121.4544188,,33840,633840,SACRAMENTO CITY UNIF SCH DIST,CA,SACRAMENTO,47616,9289.44052419355,9969.71456246619,,bin2
06,,0691137,Big Oak Flat-Groveland Unified School District,00,KG,12,G5420,,E,1663688747,44952054,+37.8437086,-119.7597602,,91137,691137,BIG OAK FLAT-GROVELAND UNIFIED SCHOOL DIST,CA,GROVELAND,360,13077.7777777778,20472.5390010415,,bin5
06,,0609120,Coalinga-Huron Joint Unified School District,00,KG,12,G5420,,E,2380264696,360375,+36.1972313,-120.3635907,,09120,609120,COALINGA HURON JT UNIFIED SCH DIST,CA,COALINGA,4322,8760.29615918556,9877.36205557597,,bin2
06,,0629490,Pajaro Valley Joint Unified School District,00,KG,12,G5420,,E,471682183,136337822,+36.9350760,-121.7902311,,29490,629490,PAJARO VALLEY UNIFIED SCHOOL DIST,CA,WATSONVILLE,20001,10249.5375231238,10798.9660076246,,bin2
06,,0691136,Aromas-San Juan Unified School District,00,KG,12,G5420,,E,185726985,193065,+36.8512977,-121.5213084,,91136,691136,AROMAS/SAN JUAN UNIFIED SCHOOL DISTRICT,CA,SAN JUAN BAUTISTA,1170,10503.4188034188,8981.40625616912,,bin2
06,,0637530,South San Francisco Unified School District,00,KG,12,G5420,,E,29539476,38401356,+37.6551037,-122.3762341,,37530,637530,SOUTH SAN FRANCISCO UNIFIED SCH DIST,CA,SOUTH SAN FRANCISCO,9265,7391.36535348084,6400.12275988762,,bin1
06,,0600009,Cuyama Joint Unified School District,00,KG,12,G5420,,E,1695009751,17592308,+34.8335653,-119.6194202,,00009,600009,CUYAMA JT UNIFIED SCH DIST,CA,NEW CUYAMA,240,12425,13021.1550280282,,bin4
06,,0607560,Carpinteria Unified School District,00,KG,12,G5420,,E,105229052,73726085,+34.4106580,-119.5277883,,07560,607560,CARPINTERIA UNIFIED SCH DIST,CA,CARPINTERIA,2308,10276.863084922,10769.94989381,,bin2
06,,0617430,Holtville Unified School District,00,KG,12,G5420,,E,1731298136,11902,+32.8826377,-115.2067350,,17430,617430,HOLTVILLE UNIF SCH DIST,CA,HOLTVILLE,1586,8911.72761664565,13949.2652764614,,bin4
06,,0618210,Imperial Unified School District,00,KG,12,G5420,,E,1479390624,74124,+32.8103043,-115.8255157,,18210,618210,IMPERIAL UNIF SCH DIST,CA,IMPERIAL,3711,7514.68606844516,11762.5172073567,,bin3
06,,0603610,Baker Valley Unified School District,00,KG,12,G5420,,E,10181194369,3632156,+35.2610578,-115.7943897,,03610,603610,BAKER VALLEY UNIF SCH DIST,CA,BAKER,187,12877.0053475936,14418.2830454291,,bin4
06,,0626760,Needles Unified School District,00,KG,12,G5420,,E,14137492246,47153988,+34.5166414,-115.2016648,,26760,626760,NEEDLES UNIF SCH DIST,CA,NEEDLES,862,10907.192575406,12212.6989574168,,bin3
06,,0604020,Barstow Unified School District,00,KG,12,G5420,,E,4676509936,18168294,+35.0578822,-117.1880391,,04020,604020,BARSTOW UNIFIED SCH DIST,CA,BARSTOW,5929,8440.37780401417,9450.62558441628,,bin2
06,,0636820,Silver Valley Unified School District,00,KG,12,G5420,,E,8752024107,6774136,+35.0926365,-116.6172640,,36820,636820,SILVER VLY UNIFIED SCHOOL DIST,CA,YERMO,2395,12843.8413361169,14381.1495589168,,bin4
06,,0613920,Fontana Unified School District,00,KG,12,G5420,,E,109446069,433824,+34.1103855,-117.4581015,,13920,613920,FONTANA UNIFIED SCH DIST,CA,FONTANA,40374,8645.06860851043,9679.81629113407,,bin2
06,,0608460,Chino Valley Unified School District,00,KG,12,G5420,,E,219063152,157261,+33.9697343,-117.6955223,,08460,608460,CHINO UNIFIED SCHOOL DISTRICT,CA,CHINO,30705,7098.38788470933,7948.00987693228,,bin2
06,,0610680,Death Valley Unified School District,00,KG,12,G5420,,E,11200570867,44743523,+36.2245687,-116.8154714,,10680,610680,DEATH VALLEY UNIF SCH DIST,CA,SHOSHONE,28,44785.7142857143,70109.5628006294,,bin5
06,,0606780,Cabrillo Unified School District,00,KG,12,G5420,,E,277459850,196245929,+37.4377371,-122.4368377,,06780,606780,CABRILLO UNIFIED SCHOOL DISTRICT,CA,HALF MOON BAY,3324,8737.06377858002,7565.35201139069,,bin1
06,,0620220,La Honda-Pescadero Unified School District,00,KG,12,G5420,,E,352397841,195032331,+37.2256503,-122.2975334,,20220,620220,LA HONDA PESCADERO UNIFIED SCHOOL DISTRICT,CA,PESCADERO,343,14303.2069970845,12385.0298643828,,bin4
06,,0621870,Lindsay Unified School District,00,KG,12,G5420,,E,111456438,0,+36.2082058,-119.0918315,,21870,621870,LINDSAY UNIFIED SCH DIST,CA,LINDSAY,4130,9564.40677966102,10580.2113579579,,bin2
06,,0600060,Hughson Unified School District,00,KG,12,G5420,,E,76028724,364105,+37.5873715,-120.8494950,,00060,600060,HUGHSON UNIFIED SCHOOL DISTRICT,CA,HUGHSON,2186,9038.4263494968,9641.04902325632,,bin2
06,,0600062,Oakdale Joint Unified School District,00,KG,12,G5420,,E,310033632,2224875,+37.7557510,-120.7764782,,00062,600062,OAKDALE JOINT UNIFIED SCHOOL DISTRICT,CA,OAKDALE,5295,7969.5939565628,8500.95393375052,,bin2
06,,0600158,Turlock Unified School District,00,KG,12,G5420,,E,89499624,0,+37.4886656,-120.8279574,,00158,600158,TURLOCK UNIFIED SCHOOL DISTRICT,CA,TURLOCK,13956,8372.16967612496,8930.37074789402,,bin2
06,,0639940,Tulelake Basin Joint Unified School District,00,KG,12,G5420,,E,1763458252,151324683,+41.7673009,-121.3388364,,39940,639940,TULELAKE BASIN JT. UNIF. SCH. DIST.,CA,TULELAKE,471,12078.5562632696,20434.0600893915,,bin5
06,,0600031,Pacific Unified School District,00,KG,12,G5420,,E,337103685,1816,+35.9593517,-121.4613891,,00031,600031,BIG SUR UNIFIED SCHOOL DISTRICT,CA,BIG SUR,77,14805.1948051948,20668.7983049994,,bin5
06,,0625530,Monterey Peninsula Unified School District,00,KG,12,G5420,,E,168427250,740934,+36.6137249,-121.8095929,,25530,625530,MONTEREY PENINSULA UNIF SCH DIST,CA,MONTEREY,10729,9719.45195265169,13568.8449012506,,bin4
06,,0637050,Soledad Unified School District,00,KG,12,G5420,,E,313275981,4549329,+36.3860770,-121.3240272,,37050,637050,SOLEDAD UNIFIED SCHOOL DISTRICT,CA,SOLEDAD,4708,8848.76805437553,12353.3262864894,,bin4
06,,0607530,Carmel Unified School District,00,KG,12,G5420,,E,1199083420,2853795,+36.3244543,-121.6657814,,07530,607530,CARMEL UNIFIED SCH DIST,CA,CARMEL,2358,17215.0127226463,24033.0256010902,,bin5
06,,0600159,Scott Valley Unified School District,00,KG,12,G5420,,E,2135308438,7445715,+41.5104187,-122.8970368,,00159,600159,SCOTT VALLEY UNIFIED SCHOOL DISTRICT,CA,FORT JONES,684,10523.3918128655,10922.5927646508,,bin2
06,,0630360,Pierce Joint Unified School District,00,KG,12,G5420,,E,896618842,2126127,+38.9817474,-122.0476021,,30360,630360,PIERCE J. T. UNIFIED SCHOOL DIST,CA,ARBUCKLE,1377,7644.15395787945,13431.8909856295,,bin4
06,,0625800,Moreno Valley Unified School District,00,KG,12,G5420,,E,195067594,3144953,+33.9336735,-117.2156584,,25800,625800,MORENO VALLEY UNIFIED SCH DIST,CA,MORENO VALLEY,34922,7938.74921253078,8888.95593992561,,bin2
06,,0629370,Pacific Grove Unified School District,00,KG,12,G5420,,E,13589609,95091,+36.6108231,-121.9328305,,29370,629370,PACIFIC GROVE UNIFIED SCH DIST,CA,PACIFIC GROVE,2046,12833.3333333333,17915.9802851376,,bin5
06,,0600046,Gonzales Unified School District,00,KG,12,G5420,,E,262177282,6066006,+36.5150702,-121.4207484,,00046,600046,GONZALES UNIFIED SCHOOL DISTRICT,CA,GONZALES,2443,8364.30618092509,11676.9930885435,,bin3
06,,0612840,Escalon Unified School District,00,KG,12,G5420,,E,413451813,3566432,+37.8855347,-121.0241489,,12840,612840,ESCALON UNIFIED SCH DIST,CA,ESCALON,2815,7704.79573712256,8312.83583325709,,bin2
06,,0600047,Tracy Unified School District,00,KG,12,G5420,,E,504938791,27600752,+37.8910619,-121.4707749,,00047,600047,TRACY JOINT UNIFIED SCHOOL DISTRICT,CA,TRACY,17405,7594.02470554438,8193.3230736711,,bin2
06,,0691135,Val Verde Unified School District,00,KG,12,G5420,,E,145293777,5424226,+33.8431387,-117.2588589,,91135,691135,VAL VERDE UNIFIED SCHOOL DISTRICT,CA,PERRIS,19832,8596.0568777733,9624.93823624171,,bin2
06,,0600028,Temecula Valley Unified School District,00,KG,12,G5420,,E,381210483,4327114,+33.5199165,-117.0509727,,00028,600028,TEMECULA VALLEY UNIF SCHOOL DIST,CA,TEMECULA,30337,7020.70079440947,7861.02424427285,,bin2
06,,0616920,Hemet Unified School District,00,KG,12,G5420,,E,1696149344,2710337,+33.6055744,-116.7818648,,16920,616920,HEMET UNIFIED SCH DIST,CA,HEMET,21689,9749.82710129559,10916.8058097254,,bin2
06,,0633150,Riverside Unified School District,00,KG,12,G5420,,E,231339720,6322056,+33.9233125,-117.3778383,,33150,633150,RIVERSIDE UNIFIED SCHOOL DIST,CA,RIVERSIDE,42560,8438.9802631579,9449.06076875539,,bin2
06,,0601620,ABC Unified School District,00,KG,12,G5420,,E,38772821,556042,+33.8637711,-118.0665456,,01620,601620,ABC UNIF SCHOOL DIST,CA,CERRITOS,20835,8457.5473962083,8464.81802585085,,bin2
06,,0603690,Baldwin Park Unified School District,00,KG,12,G5420,,E,22081432,626574,+34.0896602,-117.9687223,,03690,603690,BALDWIN PARK UNIFIED SCHOOL DISTRICT,CA,BALDWIN PARK,18845,7618.25417882727,7624.80330022881,,bin1
06,,0604830,Beverly Hills Unified School District,00,KG,12,G5420,,E,15521820,5889,+34.0792300,-118.4024374,,04830,604830,BEVERLY HILLS UNIFIED SCHOOL DISTRICT,CA,BEVERLY HILLS,4515,12222.5913621262,12233.0986558963,,bin3
06,,0606450,Burbank Unified School District,00,KG,12,G5420,,E,44888792,95448,+34.1900793,-118.3264045,,06450,606450,BURBANK UNIFIED SCHOOL DISTRICT,CA,BURBANK,16481,7480.67471634003,7487.10556594582,,bin1
06,,0609620,Compton Unified School District,00,KG,12,G5420,,E,46060552,547551,+33.8918472,-118.2309201,,09620,609620,COMPTON UNIFIED SCH DIST,CA,COMPTON,24710,9578.59166329421,9586.82601176646,,bin2
06,,0611460,Downey Unified School District,00,KG,12,G5420,,E,35133521,594497,+33.9361582,-118.1347032,,11460,611460,DOWNEY UNIF SCH DIST,CA,DOWNEY,22848,8263.91806722689,8271.02224114971,,bin2
06,,0612210,El Segundo Unified School District,00,KG,12,G5420,,E,8840626,13678211,+33.9103672,-118.4250794,,12210,612210,EL SEGUNDO UNI SCH DIST,CA,EL SEGUNDO,3415,8274.08491947291,8281.1978334493,,bin2
06,,0615270,Glendora Unified School District,00,KG,12,G5420,,E,56926181,319862,+34.1633150,-117.8430495,,15270,615270,GLENDORA UNIF SCH DIST,CA,GLENDORA,7559,7307.31578251091,7313.5976020795,,bin1
06,,0620130,La Cañada Unified School District,00,KG,12,G5420,,E,361055610,414813,+34.3465171,-118.0794160,,20130,620130,LA CANADA UNIF SCH DIST,CA,LA CANADA,4119,8765.23428016509,8772.76941643991,,bin2
06,,0625320,Monrovia Unified School District,00,KG,12,G5420,,E,33312562,25152,+34.1664555,-118.0027852,,25320,625320,MONROVIA UNIF SCH DIST,CA,MONROVIA,5936,8851.0781671159,8858.68710009323,,bin2
06,,0631320,Pomona Unified School District,00,KG,12,G5420,,E,81196213,71790,+34.0477384,-117.7805468,,31320,631320,POMONA UNIFIED SCHOOL DISTRICT,CA,POMONA,27186,9945.63378209372,9954.18366262084,,bin2
06,,0634425,San Gabriel Unified School District,00,KG,12,G5420,,E,11895049,2872,+34.1002074,-118.0951810,,34425,634425,SAN GABRIEL UNIFIED SCHOOL DIST,CA,SAN GABRIEL,6573,6998.78289974137,7004.79948540489,,bin1
06,,0641280,Walnut Valley Unified School District,00,KG,12,G5420,,E,56306133,82624,+33.9993121,-117.8269853,,41280,641280,WALNUT VALLEY UNIF SCH DIST,CA,WALNUT,14661,7532.77402632835,7539.24966371597,,bin1
06,,0600001,Acton-Agua Dulce Unified School District,00,KG,12,G5420,,E,555175128,182565,+34.4509057,-118.2276141,,00001,600001,ACTON-AGUA DULCE UNIFIED SCHOOL DISTRICT,CA,ACTON,1542,9363.16472114137,9371.21387532053,,bin2
06,,0600065,Dinuba Unified School District,00,KG,12,G5420,,E,87324375,0,+36.5174472,-119.3926155,,00065,600065,DINUBA UNIFIED SCHOOL DISTRICT,CA,DINUBA,6241,8277.84008972921,9157.00259873476,,bin2
06,,0600035,Farmersville Unified School District,00,KG,12,G5420,,E,15098983,0,+36.3001188,-119.2015172,,00035,600035,FARMERSVILLE UNIFIED SCHOOL DISTRICT,CA,FARMERSVILLE,2646,9161.37566137566,10134.3756136689,,bin2
06,,0601770,Alameda City Unified School District,00,KG,12,G5420,,E,27045458,32778370,+37.7419107,-122.2599139,,01770,601770,ALAMEDA UNIFIED SCH DIST,CA,ALAMEDA,10836,8448.22812846069,8023.92262836909,,bin2
06,,0600043,Scotts Valley Unified School District,00,KG,12,G5420,,E,60415424,0,+37.0759341,-122.0053215,,00043,600043,SCOTTS VALLEY UNIFIED SCHOOL DISTRICT,CA,SCOTTS VALLEY,2479,7482.0492133925,7883.1259401228,,bin2
06,,0600025,Manhattan Beach Unified School District,00,KG,12,G5420,,E,10197388,16690926,+33.8983436,-118.4195130,,00025,600025,MANHATTAN BEACH UNIFIED SCH DIST,CA,MANHATTAN BEACH,6832,9516.83255269321,9525.01380922294,,bin2
06,,0600032,Redondo Beach Unified School District,00,KG,12,G5420,,E,16055823,20241959,+33.8495382,-118.4007550,,00032,600032,REDONDO BEACH UNIFIED SCH DT,CA,REDONDO BEACH,8967,8044.94256719081,8051.85849626119,,bin2
06,,0603600,Azusa Unified School District,00,KG,12,G5420,,E,384853974,3695542,+34.2803329,-117.8661408,,03600,603600,AZUSA UNIFIED SCHOOL DISTRICT,CA,AZUSA,9755,9279.03639159405,9287.01322386971,,bin2
06,,0604110,Bassett Unified School District,00,KG,12,G5420,,E,9001847,138277,+34.0515882,-117.9863908,,04110,604110,BASSETT UNIFIED SCHOOL DISTRICT,CA,LA PUENTE,4194,10274.678111588,10283.5108589255,,bin2
06,,0610050,Covina-Valley Unified School District,00,KG,12,G5420,,E,37740830,97223,+34.0800615,-117.8871057,,10050,610050,COVINA VAL UNIF SCH DIST,CA,COVINA,12978,9174.21790722762,9182.10463106594,,bin2
06,,0611520,Duarte Unified School District,00,KG,12,G5420,,E,59156041,465080,+34.1665157,-117.9562370,,11520,611520,DUARTE UNIF SCH DIST,CA,DUARTE,3749,10058.1488396906,10066.7954451043,,bin2
06,,0601415,Washington Unified School District,00,KG,12,G5420,E,E,111583363,0,+36.6407149,-119.8570492,,01415,601415,WASHINGTON UNIFIED SCHOOL DISTRICT,CA,FRESNO,3103,9083.4676119884,9428.04557512983,,bin2
06,,0601414,Santa Barbara Unified School District,00,KG,12,G5420,,E,59658765,59598656,+34.4059550,-119.7049038,,01414,601414,SANTA BARBARA UNIFIED SCHOOL DISTRICT,CA,SANTA BARBARA,15489,8223.96539479631,8535.93846122134,,bin2
06,,0600116,Chawanakee Unified School District,00,KG,12,G5420,,E,2183836078,19545762,+37.3963734,-119.4022515,,00116,600116,CHAWANAKEE JOINT UNIFIED SCHOOL DISTRICT,CA,NORTH FORK,1069,9063.61085126286,10598.3412721949,,bin2
06,,0612180,El Rancho Unified School District,00,KG,12,G5420,,E,19514217,1104667,+33.9875321,-118.0920535,,12180,612180,EL RANCHO UNIFIED SCHOOL DIST,CA,PICO RIVERA,9648,8937.29270315091,8944.97575146356,,bin2
06,,0622500,Long Beach Unified School District,00,KG,12,G5420,,E,340717590,645380852,+33.3673364,-118.4807090,,22500,622500,LONG BEACH UNI SCH DIST,CA,LONG BEACH,82256,8638.57955650652,8646.00581256524,,bin2
06,,0625470,Montebello Unified School District,00,KG,12,G5420,,E,55981385,348267,+34.0065446,-118.1295262,,25470,625470,MONTEBELLO UNIFIED SCHOOL DISTRICT,CA,MONTEBELLO,30564,9180.73550582384,9188.62783259211,,bin2
06,,0629700,Palos Verdes Peninsula Unified School District,00,KG,12,G5420,,E,63144873,105255483,+33.7540721,-118.4009754,,29700,629700,PALOS VERDES PENINSULA UNIF SCHOOL DIST,CA,PALOS VERDES ESTATES,11864,8683.83344571814,8691.29860481257,,bin2
06,,0629850,Paramount Unified School District,00,KG,12,G5420,,E,17414421,121916,+33.8920153,-118.1610977,,29850,629850,PARAMOUNT UNIF SCH DIST,CA,PARAMOUNT,15846,8578.25318692414,8585.62758271294,,bin2
06,,0634860,San Marino Unified School District,00,KG,12,G5420,,E,10777900,29371,+34.1231978,-118.1102601,,34860,634860,SAN MARINO UNI SCH DIST,CA,SAN MARINO,3150,10253.6507936508,10262.4654646082,,bin2
06,,0637500,South Pasadena Unified School District,00,KG,12,G5420,,E,8837142,31319,+34.1089567,-118.1566154,,37500,637500,SOUTH PASADENA UNIF SCH DIST,CA,SOUTH PASADENA,4652,8118.65864144454,8125.63794140124,,bin2
06,,0616325,Hacienda La Puente Unified School District,00,KG,12,G5420,,E,54704683,250513,+34.0132250,-117.9643883,,16325,616325,HACIENDA LA PUENTE UNIFIED SCHOOL DIST,CA,CITY OF INDUSTRY,20358,9304.74506336575,9312.7439964021,,bin2
06,,0629940,Pasadena Unified School District,00,KG,12,G5420,,E,191524701,671619,+34.1962457,-118.0945899,,29940,629940,PASADENA UNIFIED SCH DIST,CA,PASADENA,19540,9612.12896622313,9620.39214543051,,bin2
06,,0637590,Southern Humboldt Joint Unified School District,00,KG,12,G5420,,E,2013996023,3354904,+40.1677160,-123.8260926,,37590,637590,SOUTH HUMBOLOT JT UNIF SCH DIST,CA,MIRANDA,742,10921.832884097,18606.9384723306,,bin5
06,,0616740,Hayward Unified School District,00,KG,12,G5420,,E,83902803,20824381,+37.6379509,-122.1010098,,16740,616740,HAYWARD UNIFIED SCHOOL DISTRICT,CA,HAYWARD,21937,9099.87692027169,8642.84288085928,,bin2
06,,0622110,Livermore Valley Joint Unified School District,00,KG,12,G5420,,E,681380135,4459695,+37.6396841,-121.6633573,,22110,622110,LIVERMORE VALLEY JT UNIFIED SCH DIST,CA,LIVERMORE,12629,8686.75271201204,8250.4675055052,,bin2
06,,0623080,Lucia Mar Unified School District,00,KG,12,G5420,,E,1255033913,115647757,+35.1037771,-120.4297038,,23080,623080,LUCIA MAR UNIFIED SCHOOL DISTRICT,CA,ARROYO GRANDE,10566,7851.31554041264,9072.80327111254,,bin2
06,,0634800,San Luis Coastal Unified School District,00,KG,12,G5420,,E,690121794,250259898,+35.2611660,-120.7796068,,34800,634800,SAN LUIS COASTAL UNIF SCH DIST,CA,SAN LUIS OBISPO,7535,10628.400796284,12281.9403977429,,bin4
06,,0602010,Alpaugh Unified School District,00,KG,12,G5420,,E,181516633,0,+35.8657227,-119.4783897,,02010,602010,ALPAUGH UNIFIED SCH DIST,CA,ALPAUGH,577,6332.75563258232,7005.3370391461,,bin1
06,,0605040,Biggs Unified School District,00,KG,12,G5420,,E,330956418,16526415,+39.4575816,-121.7598539,,05040,605040,BIGGS UNIFIED SCH DIST,CA,BIGGS,548,10038.3211678832,11812.4732594737,,bin3
06,,0611730,Durham Unified School District,00,KG,12,G5420,,E,465744976,4469892,+39.6047133,-121.7952880,,11730,611730,DURHAM UNIFIED SCH DIST,CA,DURHAM,991,8787.08375378406,10340.0947364008,,bin2
06,,0627590,North Monterey County Unified School District,00,KG,12,G5420,,E,178800094,6034004,+36.7798198,-121.7276731,,27590,627590,NORTH MONTEREY CO UNIFIED SCHOOL DISTRICT,CA,MOSS LANDING,4284,9264.47245564893,12933.6705870862,,bin4
06,,0636450,Shandon Joint Unified School District,00,KG,12,G5420,,E,1551682677,3528290,+35.6655503,-120.3346851,,36450,636450,SHANDON UNIF SCH DIST,CA,SHANDON,308,11272.7272727273,13026.5095509057,,bin4
06,,0617220,Hilmar Unified School District,00,KG,12,G5420,,E,279912884,3296560,+37.3456559,-120.8635433,,17220,617220,HILMAR UNIFIED SCH DIST,CA,HILMAR,2242,8172.1677074041,9090.44143627313,,bin2
06,,0622740,Los Banos Unified School District,00,KG,12,G5420,,E,1698257110,79096781,+37.0136081,-120.9465874,,22740,622740,LOS BANOS UNIFIED SCH DIST,CA,LOS BANOS,9892,7482.51112009705,8323.29090259346,,bin2
06,,0602450,Amador County Unified School District,00,KG,12,G5420,,E,1539947599,29470568,+38.4435501,-120.6538563,,02450,602450,AMADOR CO UNIF SCH DIST,CA,JACKSON,3884,7095.26261585994,11107.2418490435,,bin3
06,,0625690,Moorpark Unified School District,00,KG,12,G5420,,E,122980783,772263,+34.3109401,-118.8760667,,25690,625690,MOORPARK UNIFIED SCH DIST,CA,MOORPARK,6984,8251.28865979381,8537.0086071347,,bin2
06,,0628270,Ojai Unified School District,00,KG,12,G5420,,E,490384042,463723,+34.4937456,-119.2038818,,28270,628270,OJAI UNIFIED SCH DIST,CA,OJAI,2879,8241.75060784995,8527.1402780897,,bin2
